iteration,gt_label,target_label,grb_Status,grb_Runtime,grb_ObjectiveValue,grb_MIPGap,grb_NumVars,grb_NumBinVars,iteration_time,iteration_mem_consumption
25,0,1,2,0.002000093460083008,0.8480890450283075,Not accessible,40,0,0.006105699998443015,0.0
26,0,1,2,0.0,0.20416578819505737,Not accessible,40,0,0.006171600000016042,0.0
27,0,1,2,0.0,0.0,Not accessible,40,0,0.006052900000213413,0.0
28,0,1,2,0.0,0.24886019055097786,Not accessible,40,0,0.006120399999417714,0.0
29,0,1,2,0.0,0.3341720511544253,Not accessible,40,0,0.00597840000045835,0.0
30,0,1,2,0.0,0.9245756765944969,Not accessible,40,0,0.006158700000014505,0.0
31,1,0,2,0.0,0.0,Not accessible,40,0,0.006330199999865727,0.0
32,0,1,2,0.0010001659393310547,0.4424700652680945,Not accessible,40,0,0.006391799999619252,0.0
33,1,0,2,0.0,0.0788825487581658,Not accessible,40,0,0.005962200000794837,0.0
34,0,1,2,0.0009999275207519531,0.2523590456547453,Not accessible,40,0,0.006181200000355602,0.0
35,0,1,2,0.0,0.20887986046825335,Not accessible,40,0,0.00615749999997206,0.0
36,0,1,2,0.0,0.9294485330055564,Not accessible,40,0,0.006320200000118348,0.0
37,0,1,2,0.0,0.0,Not accessible,40,0,0.006139700000858284,0.0
38,0,1,2,0.0,0.6017504263692338,Not accessible,40,0,0.006067899999834481,0.0
39,0,1,2,0.0,0.6051987445423106,Not accessible,40,0,0.006015299999489798,0.0
40,0,1,2,0.0,0.506601053049529,Not accessible,40,0,0.006113199999163044,0.0
41,1,0,2,0.0010001659393310547,0.0,Not accessible,40,0,0.0062886999985494185,0.0
42,0,1,2,0.0009999275207519531,0.7627202047610879,Not accessible,40,0,0.006134199998996337,0.0
43,0,1,2,0.0,0.6459350127966176,Not accessible,40,0,0.0062801000003673835,0.0
44,0,1,2,0.0,0.5452492184622135,Not accessible,40,0,0.006147699999928591,0.0
45,0,1,2,0.0,0.5874030467169831,Not accessible,40,0,0.006063700000595418,0.0
46,0,1,2,0.0,0.09916439461129678,Not accessible,40,0,0.00611159999971278,0.0
47,0,1,2,0.0,0.36306479802535396,Not accessible,40,0,0.0060897000003024004,0.0
48,1,0,2,0.0,0.0,Not accessible,40,0,0.005941800000073272,0.0
49,0,1,2,0.0,0.24266429543683166,Not accessible,40,0,0.006343499999275082,0.0
50,0,1,2,0.0019998550415039062,0.396184975496522,Not accessible,40,0,0.006464399999458692,0.0
51,1,0,2,0.0,0.19864151689708054,Not accessible,40,0,0.006009500000800472,0.0
52,0,1,2,0.0019998550415039062,0.46820792764178354,Not accessible,40,0,0.006076300000131596,0.0
53,1,0,2,0.0009999275207519531,0.0,Not accessible,40,0,0.006112099999882048,0.0
54,1,0,2,0.0009999275207519531,0.0,Not accessible,40,0,0.006365800001731259,0.0
55,0,1,2,0.0,0.07814570794257214,Not accessible,40,0,0.0061980999998922925,0.0
56,0,1,2,0.0,0.5751632398937822,Not accessible,40,0,0.006104899999627378,0.0
57,0,1,2,0.0,0.4307114345551972,Not accessible,40,0,0.00608500000089407,0.0
58,0,1,2,0.0010001659393310547,0.0,Not accessible,40,0,0.0060403000006772345,0.0
59,1,0,2,0.0,0.10046672612450713,Not accessible,40,0,0.0061998000001040054,0.0
60,1,0,2,0.0,0.0,Not accessible,40,0,0.00602210000033665,0.0
61,0,1,2,0.002000093460083008,0.9390293303742518,Not accessible,40,0,0.00615759999891452,0.0
62,0,1,2,0.0,0.8412619942053222,Not accessible,40,0,0.006182099999932689,0.0
63,0,1,2,0.0,0.3306956349754955,Not accessible,40,0,0.006004800001392141,0.0
64,0,1,2,0.0,0.7645319353278662,Not accessible,40,0,0.006129900000814814,0.0
65,1,0,2,0.0010001659393310547,0.0,Not accessible,40,0,0.006094000000302913,0.0
66,0,1,2,0.0,0.5429976462749575,Not accessible,40,0,0.0060350999992806464,0.0
67,1,0,2,0.0019998550415039062,0.0,Not accessible,40,0,0.00609479999911855,0.0
68,1,0,2,0.0,0.130393588406024,Not accessible,40,0,0.006139999999504653,0.0
69,1,0,2,0.0,0.0,Not accessible,40,0,0.0065109000006486895,0.0
70,0,1,2,0.0,0.6983653436004472,Not accessible,40,0,0.006218799999260227,0.0
71,0,1,2,0.0,0.029871282228524976,Not accessible,40,0,0.006023599999025464,0.0
72,1,0,2,0.0,0.0,Not accessible,40,0,0.006328800000119372,0.0
73,1,0,2,0.0009999275207519531,0.38415284657706295,Not accessible,40,0,0.006226999999853433,0.0
74,0,1,2,0.0,0.9439062500593238,Not accessible,40,0,0.006129199999122648,0.0
75,1,0,2,0.0,0.8163938624620597,Not accessible,40,0,0.006493499999123742,0.0
76,0,1,2,0.0,0.9605637453425812,Not accessible,40,0,0.006500799998320872,0.0
77,0,1,2,0.0,0.7438719146202749,Not accessible,40,0,0.006091600000218023,0.0
78,0,1,2,0.0,0.4189264384182919,Not accessible,40,0,0.006127399999968475,0.0
79,1,0,2,0.0,0.29079083631088953,Not accessible,40,0,0.006089099999371683,0.0
80,1,0,2,0.0,0.0,Not accessible,40,0,0.006000100000164821,0.0
81,1,0,2,0.0010001659393310547,0.0,Not accessible,40,0,0.006236400000489084,0.0
82,1,0,2,0.0,0.3102090697064679,Not accessible,40,0,0.006151800000225194,0.0
83,1,0,2,0.0,0.0,Not accessible,40,0,0.006096500001149252,0.0
84,1,0,2,0.0,0.2065829534488346,Not accessible,40,0,0.006013899999743444,0.0
85,0,1,2,0.0,0.6996496211840451,Not accessible,40,0,0.006142799998997361,0.0
86,0,1,2,0.0,0.610325791324007,Not accessible,40,0,0.006023800000548363,0.0
87,1,0,2,0.0,0.0,Not accessible,40,0,0.006082199999582372,0.0
88,0,1,2,0.0,0.07536404458295609,Not accessible,40,0,0.006063999999241787,0.0
89,1,0,2,0.0,0.0,Not accessible,40,0,0.006131399999503628,0.0
90,1,0,2,0.0,0.24964071679562871,Not accessible,40,0,0.006062200000087614,0.0
91,1,0,2,0.0,0.0,Not accessible,40,0,0.005994400000417954,0.0
92,0,1,2,0.0,0.6895576945923693,Not accessible,40,0,0.0058429999990039505,0.0
93,1,0,2,0.0,0.12533510466859415,Not accessible,40,0,0.006134999999630963,0.0
94,0,1,2,0.0,0.24649949603997234,Not accessible,40,0,0.005963499999779742,0.0
95,0,1,2,0.002000093460083008,0.5614196966966611,Not accessible,40,0,0.006119300000136718,0.0
96,1,0,2,0.002000093460083008,0.0,Not accessible,40,0,0.006021199998940574,0.0
97,0,1,2,0.0,0.510852612835926,Not accessible,40,0,0.006110399999670335,0.0
98,0,1,2,0.0,0.9765996842343478,Not accessible,40,0,0.006241799999770592,0.0
99,0,1,2,0.0,0.7049972409642911,Not accessible,40,0,0.006070999999792548,0.0
100,0,1,2,0.0,0.40384356074685146,Not accessible,40,0,0.006077900001400849,0.0
101,0,1,2,0.0,0.10940723605722891,Not accessible,40,0,0.00677460000042629,0.0
102,0,1,2,0.0,0.7438354012677425,Not accessible,40,0,0.005977499999062275,0.0
103,0,1,2,0.0,0.9334303487725729,Not accessible,40,0,0.006496500000139349,0.0
104,1,0,2,0.0,0.42563750087364033,Not accessible,40,0,0.006077099998947233,0.0
105,0,1,2,0.0,0.6340816911182658,Not accessible,40,0,0.007146900001316681,0.0
106,0,1,2,0.0,0.8976109528699038,Not accessible,40,0,0.006738000000041211,0.0
107,1,0,2,0.0,0.0,Not accessible,40,0,0.006161600000268663,0.0
108,0,1,2,0.0,0.8724421057966865,Not accessible,40,0,0.0062813000004098285,0.0
109,0,1,2,0.0,0.10954161409159097,Not accessible,40,0,0.006283000000621541,0.0
110,1,0,2,0.0,0.7771525164109478,Not accessible,40,0,0.008386999999856926,0.0
111,0,1,2,0.0,0.014820472066222667,Not accessible,40,0,0.00618650000069465,0.0
112,0,1,2,0.0,0.40018554723711197,Not accessible,40,0,0.0060815999986516545,0.0
113,0,1,2,0.002000093460083008,0.4282376997242967,Not accessible,40,0,0.008993699999336968,0.0
114,0,1,2,0.0,0.3951990299584034,Not accessible,40,0,0.0061022999998385785,0.0
-,-,-,-,-,-,-,-,-,complete: 17.45899189999909,complete: 0.0
